kind,etag,id,snippet_publishedAt,snippet_channelId,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_default_width,snippet_thumbnails_default_height,snippet_thumbnails_medium_url,snippet_thumbnails_medium_width,snippet_thumbnails_medium_height,snippet_thumbnails_high_url,snippet_thumbnails_high_width,snippet_thumbnails_high_height,snippet_thumbnails_standard_url,snippet_thumbnails_standard_width,snippet_thumbnails_standard_height,snippet_thumbnails_maxres_url,snippet_thumbnails_maxres_width,snippet_thumbnails_maxres_height,snippet_channelTitle,snippet_tags,snippet_categoryId,snippet_liveBroadcastContent,snippet_localized_title,snippet_localized_description,snippet_defaultAudioLanguage,statistics_viewCount,statistics_likeCount,statistics_favoriteCount,statistics_commentCount
youtube#video,uDVyFFGT82CXeB7mG8XUWJYL7kU,ns3ASWcTlvA,2024-03-21T15:49:26Z,UCBwmMxybNva6P_5VmxjzwqA,Bringing Complete Placement Course  : C++ & Data Structures & Algorithms  | in 4 Months,"📌New C++ & DSA Batch : https://www.apnacollege.in/course/cpp-dsa
Early Bird Offer for first 5000 students 🔥

(In case of hight traffic, you can also use the below link)
📌Direct Payment Page Link :https://rzp.io/l/cpp-dsa

-----------------------------------------------------------------

About the C++ | DSA Batch : 
- Teacher : Shradha Khapra
- C++ language 
- Data Structures & Algorithms
- Advance DSA
- 1:1 Doubt Solving TA Support 
- 300+ Questions Practiced in Class
- Library Video Solutions for Level Up
- Community 
- Schedule for Consistency 
- Time 
- Course Duration : 4 Months
- Lecture Timing : 8PM (alternate days)
- Live Mentorship Sessions",https://i.ytimg.com/vi/ns3ASWcTlvA/default.jpg,120,90,https://i.ytimg.com/vi/ns3ASWcTlvA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ns3ASWcTlvA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ns3ASWcTlvA/sddefault.jpg,640,480,https://i.ytimg.com/vi/ns3ASWcTlvA/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,Bringing Complete Placement Course  : C++ & Data Structures & Algorithms  | in 4 Months,"📌New C++ & DSA Batch : https://www.apnacollege.in/course/cpp-dsa
Early Bird Offer for first 5000 students 🔥

(In case of hight traffic, you can also use the below link)
📌Direct Payment Page Link :https://rzp.io/l/cpp-dsa

-----------------------------------------------------------------

About the C++ | DSA Batch : 
- Teacher : Shradha Khapra
- C++ language 
- Data Structures & Algorithms
- Advance DSA
- 1:1 Doubt Solving TA Support 
- 300+ Questions Practiced in Class
- Library Video Solutions for Level Up
- Community 
- Schedule for Consistency 
- Time 
- Course Duration : 4 Months
- Lecture Timing : 8PM (alternate days)
- Live Mentorship Sessions",,221878,9550,0,1027
youtube#video,InHTeoZWIqWH0kIMTGSAtKjG3ik,WIdfNbS7OOg,2024-01-27T16:38:32Z,UCBwmMxybNva6P_5VmxjzwqA,Launching New Complete Placement Cohort ❤️| Web Development + Complete DSA | New SIGMA Batch,"Save time & study only what's needed for Placements
New Sigma 6.0 Link : https://www.apnacollege.in/course/sigma-6

---------------------------------------------------------
PS : for those who asked, EMI option is available on payment page. 
Link for International students : https://buy.stripe.com/14kaEQ9be3FsaB2bIW

Eligibility for Sigma 6.0 
- B.Tech students preparing for Tech Placement/Internships. 
- start as early as possible, first 2 years are most important. 
- M.Tech/MCA/BCA who are preparing for Tech Placements/Internships

Class Schedule : 
- Mentioned in video & on website. 
- Lectures will come on alternate days.
- Lecture Timings : 8PM 
- Lecture duration : 1 - 1.5 Hour


Shradha Ma'am community 
Instagram : https://www.instagram.com/shradhakhapra
LinkedIn : https://www.linkedin.com/in/shradha-khapra/",https://i.ytimg.com/vi/WIdfNbS7OOg/default.jpg,120,90,https://i.ytimg.com/vi/WIdfNbS7OOg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WIdfNbS7OOg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/WIdfNbS7OOg/sddefault.jpg,640,480,https://i.ytimg.com/vi/WIdfNbS7OOg/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,Launching New Complete Placement Cohort ❤️| Web Development + Complete DSA | New SIGMA Batch,"Save time & study only what's needed for Placements
New Sigma 6.0 Link : https://www.apnacollege.in/course/sigma-6

---------------------------------------------------------
PS : for those who asked, EMI option is available on payment page. 
Link for International students : https://buy.stripe.com/14kaEQ9be3FsaB2bIW

Eligibility for Sigma 6.0 
- B.Tech students preparing for Tech Placement/Internships. 
- start as early as possible, first 2 years are most important. 
- M.Tech/MCA/BCA who are preparing for Tech Placements/Internships

Class Schedule : 
- Mentioned in video & on website. 
- Lectures will come on alternate days.
- Lecture Timings : 8PM 
- Lecture duration : 1 - 1.5 Hour


Shradha Ma'am community 
Instagram : https://www.instagram.com/shradhakhapra
LinkedIn : https://www.linkedin.com/in/shradha-khapra/",,195536,8402,0,1087
youtube#video,w0zPjwTa-oWjbJe4gCVwEXgZTFE,FgrBGt5N3eM,2024-01-07T14:56:18Z,UCBwmMxybNva6P_5VmxjzwqA,5 Best Websites to find Jobs and Internships in 2024 | Software Engineering,"These are the platforms we covered : 
1. Linkedin : https://www.linkedin.com/
2. Wellfound
3. Naukri
4. Indeed
5. AICTE : https://internship.aicte-india.org/
6. DRDO, ISRO Websites
7. Career Sites
8. Google Search

If you want to learn DSA + Web  Development from us, then you can study from 
🔥New DSA + Development Batch (Sigma) : https://www.apnacollege.in/course/sigma-batch

----------------------------------------------------
Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",https://i.ytimg.com/vi/FgrBGt5N3eM/default.jpg,120,90,https://i.ytimg.com/vi/FgrBGt5N3eM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FgrBGt5N3eM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/FgrBGt5N3eM/sddefault.jpg,640,480,https://i.ytimg.com/vi/FgrBGt5N3eM/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,5 Best Websites to find Jobs and Internships in 2024 | Software Engineering,"These are the platforms we covered : 
1. Linkedin : https://www.linkedin.com/
2. Wellfound
3. Naukri
4. Indeed
5. AICTE : https://internship.aicte-india.org/
6. DRDO, ISRO Websites
7. Career Sites
8. Google Search

If you want to learn DSA + Web  Development from us, then you can study from 
🔥New DSA + Development Batch (Sigma) : https://www.apnacollege.in/course/sigma-batch

----------------------------------------------------
Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",,586949,23165,0,593
youtube#video,9GQXnPv3w4lV8hnzSxlbt4uhZ4Y,y3R9e2L8I9E,2023-11-15T16:42:57Z,UCBwmMxybNva6P_5VmxjzwqA,How to make Ultimate Resume ? Step by step guide for Software Engineers,"Resume Template Link : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

If you want to learn Web Development from us then you can study from 
🔥Delta 3.0 (Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

----------------------------------------------------

Instagram : www.instagram.com/shradhakhapra
Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",https://i.ytimg.com/vi/y3R9e2L8I9E/default.jpg,120,90,https://i.ytimg.com/vi/y3R9e2L8I9E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y3R9e2L8I9E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/y3R9e2L8I9E/sddefault.jpg,640,480,https://i.ytimg.com/vi/y3R9e2L8I9E/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,How to make Ultimate Resume ? Step by step guide for Software Engineers,"Resume Template Link : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

If you want to learn Web Development from us then you can study from 
🔥Delta 3.0 (Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

----------------------------------------------------

Instagram : www.instagram.com/shradhakhapra
Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",,913741,23357,0,445
youtube#video,lYzbHlNGNA9Bf7_EvW3rJVztXcI,icudf_w_pqU,2023-09-20T17:28:37Z,UCBwmMxybNva6P_5VmxjzwqA,How to Improve English Speaking for Interviews ? 5 Easy Tips,"Hi, if you want to learn Complete Full Stack Development from me then you can study from 
🔥Delta 2.0 (Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-2
---------------------------------------------

🔥Alpha Plus Placement Batch (Java+DSA)  : https://www.apnacollege.in/course/alpha-plus
----------------------------------------------------

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl

#englishspeaking #interviewtips",https://i.ytimg.com/vi/icudf_w_pqU/default.jpg,120,90,https://i.ytimg.com/vi/icudf_w_pqU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/icudf_w_pqU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/icudf_w_pqU/sddefault.jpg,640,480,https://i.ytimg.com/vi/icudf_w_pqU/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,How to Improve English Speaking for Interviews ? 5 Easy Tips,"Hi, if you want to learn Complete Full Stack Development from me then you can study from 
🔥Delta 2.0 (Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-2
---------------------------------------------

🔥Alpha Plus Placement Batch (Java+DSA)  : https://www.apnacollege.in/course/alpha-plus
----------------------------------------------------

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl

#englishspeaking #interviewtips",,2073051,90921,0,1493
youtube#video,_mx3P2f4aWI2jf01mf1oX0DRSmo,W_pc29_PJYw,2023-09-19T15:09:41Z,UCBwmMxybNva6P_5VmxjzwqA,Interview Question | C Programming Language,,https://i.ytimg.com/vi/W_pc29_PJYw/default.jpg,120,90,https://i.ytimg.com/vi/W_pc29_PJYw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/W_pc29_PJYw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/W_pc29_PJYw/sddefault.jpg,640,480,https://i.ytimg.com/vi/W_pc29_PJYw/maxresdefault.jpg,1280,720,Apna College,,27,none,Interview Question | C Programming Language,,,3755461,253464,0,1394
youtube#video,4l7afXFRq0qzLSnhq0OwOVMC_cU,5RxMZen9EDU,2023-09-14T16:07:49Z,UCBwmMxybNva6P_5VmxjzwqA,Aptitude Question Round | TCS,#shorts,https://i.ytimg.com/vi/5RxMZen9EDU/default.jpg,120,90,https://i.ytimg.com/vi/5RxMZen9EDU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5RxMZen9EDU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5RxMZen9EDU/sddefault.jpg,640,480,https://i.ytimg.com/vi/5RxMZen9EDU/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,Aptitude Question Round | TCS,#shorts,,2683020,146827,0,2546
youtube#video,U_YNaXPcblmxJRlujKLd_y8U374,Ez8F0nW6S-w,2023-08-24T16:49:21Z,UCBwmMxybNva6P_5VmxjzwqA,Complete Git and GitHub Tutorial for Beginners,"Link for GitHub Notes : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

You can Learn Website Development in 4.5 Months with us.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.",https://i.ytimg.com/vi/Ez8F0nW6S-w/default.jpg,120,90,https://i.ytimg.com/vi/Ez8F0nW6S-w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ez8F0nW6S-w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Ez8F0nW6S-w/sddefault.jpg,640,480,https://i.ytimg.com/vi/Ez8F0nW6S-w/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,Complete Git and GitHub Tutorial for Beginners,"Link for GitHub Notes : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

You can Learn Website Development in 4.5 Months with us.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.",,4643077,94371,0,3391
youtube#video,MQ9FHqcwSuzgSYYSV75qLUbsc84,hlGoQC332VM,2023-08-18T17:38:13Z,UCBwmMxybNva6P_5VmxjzwqA,SQL - Complete Course in 3 Hours | SQL One Shot using MySQL,"You can join the  NEW Web Development batch using the below link.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.

Link for SQL Notes : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

SQL Timestamps:
Start - 00:00 
Introduction to SQL - 01:43 
01:48  What is database?
03:45  Types of databases
08:03  Installation of MySQL
13:03  Database Structure
14:21  What is table?
16:29  Creating our first database
22:41  Creating our first table
29:49  SQL Datatypes
37:11  Types of SQL Commands
40:09  Database related queries
43:43  Table related queries
46:11  SELECT Command
47:22  INSERT Command
51:19  Practice Questions
56:25  Keys
01:01:26  Constraints
01:13:04  SELECT Command in Detail
01:15:10  Where Clause 
01:21:19  Operators
01:25:21  Limit Clause
01:26:48  Order By Clause
01:29:12  Aggregate Functions
01:32:33  Group By Clause
01:37:51  Practice Questions
01:43:35  Having Clause
01:47:18  General Order of Commands
01:50:31  UPDATE Command
01:56:40  DELETE Command
01:58:41  Revisiting Foreign Keys
02:06:35  Cascading Foreign Keys
02:12:30  ALTER Command
02:15:06  CHANGE and MODIFY Commands
02:20:33  TRUNCATE Command
02:24:00  JOINS in SQL
02:51:23  UNION in SQL
02:53:54  SQL Sub Queries
03:11:26  MySQL Views",https://i.ytimg.com/vi/hlGoQC332VM/default.jpg,120,90,https://i.ytimg.com/vi/hlGoQC332VM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hlGoQC332VM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hlGoQC332VM/sddefault.jpg,640,480,https://i.ytimg.com/vi/hlGoQC332VM/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,SQL - Complete Course in 3 Hours | SQL One Shot using MySQL,"You can join the  NEW Web Development batch using the below link.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.

Link for SQL Notes : https://drive.google.com/drive/folders/1wfNTKinBAV6CCxaI5lfSnnRFAYpy0uEl?usp=share_link

SQL Timestamps:
Start - 00:00 
Introduction to SQL - 01:43 
01:48  What is database?
03:45  Types of databases
08:03  Installation of MySQL
13:03  Database Structure
14:21  What is table?
16:29  Creating our first database
22:41  Creating our first table
29:49  SQL Datatypes
37:11  Types of SQL Commands
40:09  Database related queries
43:43  Table related queries
46:11  SELECT Command
47:22  INSERT Command
51:19  Practice Questions
56:25  Keys
01:01:26  Constraints
01:13:04  SELECT Command in Detail
01:15:10  Where Clause 
01:21:19  Operators
01:25:21  Limit Clause
01:26:48  Order By Clause
01:29:12  Aggregate Functions
01:32:33  Group By Clause
01:37:51  Practice Questions
01:43:35  Having Clause
01:47:18  General Order of Commands
01:50:31  UPDATE Command
01:56:40  DELETE Command
01:58:41  Revisiting Foreign Keys
02:06:35  Cascading Foreign Keys
02:12:30  ALTER Command
02:15:06  CHANGE and MODIFY Commands
02:20:33  TRUNCATE Command
02:24:00  JOINS in SQL
02:51:23  UNION in SQL
02:53:54  SQL Sub Queries
03:11:26  MySQL Views",,12936051,196812,0,6953
youtube#video,oqV11yNdpurDAhC9eAkoXKUW17Q,Ui_Kp4kWoHM,2023-07-23T17:46:18Z,UCBwmMxybNva6P_5VmxjzwqA,How many Coding languages needed for Internship/Placement as Software Engineer in Top Companies?,,https://i.ytimg.com/vi/Ui_Kp4kWoHM/default.jpg,120,90,https://i.ytimg.com/vi/Ui_Kp4kWoHM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ui_Kp4kWoHM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Ui_Kp4kWoHM/sddefault.jpg,640,480,https://i.ytimg.com/vi/Ui_Kp4kWoHM/maxresdefault.jpg,1280,720,Apna College,,27,none,How many Coding languages needed for Internship/Placement as Software Engineer in Top Companies?,,,2541508,225201,0,450
youtube#video,vP62dC3L47DetzIFZZaZCk0oJXE,L_VzAelqVew,2023-07-08T17:28:10Z,UCBwmMxybNva6P_5VmxjzwqA,How I would Code if I get back in 1st year of College? Software Development Placement | RoadMap,"🔥DSA Batch (Latest)  : https://www.apnacollege.in/course/alpha-batch-5
🔥Development Batch (Latest)  : https://www.apnacollege.in/course/delta
------------------------------------------------------

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",https://i.ytimg.com/vi/L_VzAelqVew/default.jpg,120,90,https://i.ytimg.com/vi/L_VzAelqVew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/L_VzAelqVew/hqdefault.jpg,480,360,https://i.ytimg.com/vi/L_VzAelqVew/sddefault.jpg,640,480,https://i.ytimg.com/vi/L_VzAelqVew/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,How I would Code if I get back in 1st year of College? Software Development Placement | RoadMap,"🔥DSA Batch (Latest)  : https://www.apnacollege.in/course/alpha-batch-5
🔥Development Batch (Latest)  : https://www.apnacollege.in/course/delta
------------------------------------------------------

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",,904815,49573,0,2027
youtube#video,9Iy9Sxz0UUX1O6w6V23nieG2nZ8,TdDhFGQXxkY,2023-05-11T15:31:17Z,UCBwmMxybNva6P_5VmxjzwqA,How to become a UI UX Designer?,"#shorts
🔥Alpha 4.0 Placement Batch (Java+DSA)  : https://www.apnacollege.in/course/alpha-batch-4
------------------------------------------------------
Link for International Students:  https://buy.stripe.com/bIY9AMcnq2Bo24waEL

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",https://i.ytimg.com/vi/TdDhFGQXxkY/default.jpg,120,90,https://i.ytimg.com/vi/TdDhFGQXxkY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TdDhFGQXxkY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TdDhFGQXxkY/sddefault.jpg,640,480,https://i.ytimg.com/vi/TdDhFGQXxkY/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,How to become a UI UX Designer?,"#shorts
🔥Alpha 4.0 Placement Batch (Java+DSA)  : https://www.apnacollege.in/course/alpha-batch-4
------------------------------------------------------
Link for International Students:  https://buy.stripe.com/bIY9AMcnq2Bo24waEL

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",,2572667,187614,0,527
youtube#video,duyZDJv6kqWWlO8OWc5wqtisa6M,au9WHHVTVxk,2023-04-23T17:03:38Z,UCBwmMxybNva6P_5VmxjzwqA,Shradha Khapra Ma'am at Thapar University,,https://i.ytimg.com/vi/au9WHHVTVxk/default.jpg,120,90,https://i.ytimg.com/vi/au9WHHVTVxk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/au9WHHVTVxk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/au9WHHVTVxk/sddefault.jpg,640,480,https://i.ytimg.com/vi/au9WHHVTVxk/maxresdefault.jpg,1280,720,Apna College,,27,none,Shradha Khapra Ma'am at Thapar University,,,556419,36823,0,140
youtube#video,JtrhnlhwbBjbpTlKsntn-fv87K0,bj3rCZKbLgY,2023-04-16T10:42:39Z,UCBwmMxybNva6P_5VmxjzwqA,Should you do BCA in 2024? All about BCA,"You can Learn Website Development in 4.5 Months with us.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",https://i.ytimg.com/vi/bj3rCZKbLgY/default.jpg,120,90,https://i.ytimg.com/vi/bj3rCZKbLgY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bj3rCZKbLgY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bj3rCZKbLgY/sddefault.jpg,640,480,https://i.ytimg.com/vi/bj3rCZKbLgY/maxresdefault.jpg,1280,720,Apna College,"['C++', 'C++ coding', 'C++ full course', 'C++ placement course', 'how to code', 'programming', 'college placement course', 'C++ language', 'java', 'java language', 'java full course', 'java placement', 'java code', 'java coding']",27,none,Should you do BCA in 2024? All about BCA,"You can Learn Website Development in 4.5 Months with us.
🔥Delta 3.0(Full Stack Web Development)  : https://www.apnacollege.in/course/delta-batch-3

Early bird offer for first 5000 students only!

International Student (payment link) - https://buy.stripe.com/7sI00cdru0tg10saEQ
---------------------------------------------------

📌 Details about the Delta 3.0 Batch : 
- Start Date :  7th November, 2023
- Alternate day lectures (at 8PM)
- Duration - 4.5 months
- Each Class duration : 1.5 hour-2hour (alternate days)
- Access to the course is for 2 years
- Complete Frontend Development with HTML, CSS, Javascript & ReactJs 
- Complete Backend Development (NodeJs, ExpressJs)
- Complete Database -( SQL & MongoDB)
- Complete MERN Stack (MongoDB, Express, React, Node)
- Real Life and Industry Grade Projects
- Live Mentorship Sessions 
- 500+Topic Videos 
- Certificate will be given on Completion.

Fill this form for Free Counselling : https://forms.gle/skaqCofAKfZ2te7L7

Join the Apni Community🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl",,2117042,84208,0,5861
